"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.845,0.691,0.607,1,0.691,1,"Atractides","glm"
"2",2,0.732,0.463,0.45,1,0.463,1,"Atractides","glm"
"3",3,0.671,0.342,0.409,0.36,0.982,1,"Atractides","glm"
"4",4,0.595,0.19,0.194,0.467,0.723,1,"Atractides","glm"
"5",5,0.959,0.847,0.797,0.957,0.891,0.310725579864814,"Atractides","glm"
"6",6,0.75,0.5,0.475,1,0.5,1,"Atractides","glm"
"7",7,0.786,0.572,0.496,0.964,0.608,1,"Atractides","glm"
"8",8,0.816,0.632,0.504,1,0.632,1,"Atractides","glm"
"9",9,0.656,0.311,0.34,0.375,0.936,1,"Atractides","glm"
"10",10,0.74,0.481,0.458,0.909,0.571,1,"Atractides","glm"
"11",11,0.972,0.909,0.873,1,0.909,0.6,"Atractides","tree"
"12",12,0.99,0.892,0.897,0.892,1,1,"Atractides","tree"
"13",13,0.963,0.887,0.859,0.96,0.927,0.8,"Atractides","tree"
"14",14,0.97,0.809,0.767,1,0.809,0.4,"Atractides","tree"
"15",15,0.981,0.873,0.802,1,0.873,0.4,"Atractides","tree"
"16",16,0.957,0.786,0.784,0.895,0.891,0.625,"Atractides","tree"
"17",17,0.968,0.811,0.786,0.929,0.882,0.428571428571429,"Atractides","tree"
"18",18,0.987,0.888,0.857,0.958,0.93,0.6,"Atractides","tree"
"19",19,0.97,0.821,0.817,0.906,0.915,0.75,"Atractides","tree"
"20",20,0.963,0.82,0.812,0.939,0.881,0.666666666666667,"Atractides","tree"
"21",21,0.963,0.808,0.814,0.862,0.945,0.449857992790704,"Atractides","brt"
"22",22,0.96,0.813,0.819,0.838,0.976,0.543630359008146,"Atractides","brt"
"23",23,0.933,0.8,0.714,1,0.8,0.300259313803779,"Atractides","brt"
"24",24,0.922,0.754,0.715,0.967,0.787,0.348774400377206,"Atractides","brt"
"25",25,0.914,0.764,0.656,1,0.764,0.324122121957718,"Atractides","brt"
"26",26,0.953,0.795,0.786,0.947,0.848,0.472898612809361,"Atractides","brt"
"27",27,0.964,0.834,0.834,0.893,0.941,0.457532367198615,"Atractides","brt"
"28",28,0.965,0.836,0.779,0.958,0.877,0.315905121123353,"Atractides","brt"
"29",29,0.926,0.756,0.724,0.969,0.787,0.386619119586983,"Atractides","brt"
"30",30,0.951,0.773,0.76,0.939,0.833,0.44264940990396,"Atractides","brt"
"31",31,0.873,0.711,0.643,0.966,0.745,0.540989648709684,"Atractides","fda"
"32",32,0.862,0.635,0.638,0.757,0.878,0.505968316158178,"Atractides","fda"
"33",33,0.831,0.509,0.538,0.6,0.909,0.36009556469976,"Atractides","fda"
"34",34,0.802,0.584,0.529,0.967,0.617,0.475262868136548,"Atractides","fda"
"35",35,0.832,0.655,0.528,1,0.655,0.413959670009501,"Atractides","fda"
"36",36,0.816,0.561,0.538,0.974,0.587,0.481229353022649,"Atractides","fda"
"37",37,0.901,0.652,0.663,0.75,0.902,0.378155287109907,"Atractides","fda"
"38",38,0.901,0.667,0.542,1,0.667,0.245470429491123,"Atractides","fda"
"39",39,0.85,0.559,0.556,0.75,0.809,0.501234409426255,"Atractides","fda"
"40",40,0.874,0.58,0.573,0.818,0.762,0.463248216622283,"Atractides","fda"
"41",41,0.878,0.64,0.575,0.931,0.709,0.500201106071472,"Atractides","rbf"
"42",42,0.515,0.15,0.146,0.784,0.366,-1.42122721672058,"Atractides","rbf"
"43",43,0.856,0.611,0.618,0.72,0.891,0.405207276344299,"Atractides","rbf"
"44",44,0.813,0.553,0.491,1,0.553,0.421889215707779,"Atractides","rbf"
"45",45,0.852,0.636,0.508,1,0.636,0.375547379255295,"Atractides","rbf"
"46",46,0.855,0.604,0.583,0.974,0.63,0.511505961418152,"Atractides","rbf"
"47",47,0.903,0.629,0.619,0.786,0.843,0.420090645551682,"Atractides","rbf"
"48",48,0.898,0.634,0.605,0.792,0.842,0.409151047468185,"Atractides","rbf"
"49",49,0.84,0.587,0.554,0.906,0.681,0.447922170162201,"Atractides","rbf"
"50",50,0.877,0.589,0.561,0.97,0.619,0.37762850522995,"Atractides","rbf"
