"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.703,0.406,0.453,0.467,0.939,1,"Neoplasta","glm"
"2",2,0.822,0.645,0.665,0.692,0.952,1,"Neoplasta","glm"
"3",3,0.875,0.75,0.6,1,0.75,1,"Neoplasta","glm"
"4",4,0.701,0.402,0.508,0.417,0.986,1,"Neoplasta","glm"
"5",5,0.556,0.111,0.163,0.111,1,1,"Neoplasta","glm"
"6",6,0.528,0.056,0.085,0.071,0.985,1,"Neoplasta","glm"
"7",7,0.569,0.138,0.145,0.222,0.915,1,"Neoplasta","glm"
"8",8,0.647,0.294,0.391,0.294,1,1,"Neoplasta","glm"
"9",9,0.823,0.645,0.66,0.706,0.939,1,"Neoplasta","glm"
"10",10,0.659,0.318,0.411,0.333,0.985,1,"Neoplasta","glm"
"11",11,0.977,0.827,0.717,0.933,0.894,0.2,"Neoplasta","tree"
"12",12,0.943,0.748,0.573,0.923,0.825,0.2,"Neoplasta","tree"
"13",13,0.977,0.917,0.846,1,0.917,0.6,"Neoplasta","tree"
"14",14,0.969,0.857,0.637,1,0.857,0.2,"Neoplasta","tree"
"15",15,0.965,0.833,0.745,0.944,0.889,0.5,"Neoplasta","tree"
"16",16,0.978,0.833,0.636,1,0.833,0.2,"Neoplasta","tree"
"17",17,0.951,0.873,0.608,1,0.873,0.4,"Neoplasta","tree"
"18",18,0.97,0.812,0.78,0.882,0.93,0.6,"Neoplasta","tree"
"19",19,0.956,0.761,0.673,0.882,0.879,0.25,"Neoplasta","tree"
"20",20,0.982,0.938,0.72,1,0.938,0.4,"Neoplasta","tree"
"21",21,0.965,0.827,0.717,0.933,0.894,0.240355965248163,"Neoplasta","brt"
"22",22,0.944,0.762,0.523,1,0.762,0.183552594016085,"Neoplasta","brt"
"23",23,0.983,0.917,0.902,0.95,0.967,0.351934442836182,"Neoplasta","brt"
"24",24,0.971,0.929,0.792,1,0.929,0.178681023991877,"Neoplasta","brt"
"25",25,0.968,0.825,0.678,1,0.825,0.262401258218393,"Neoplasta","brt"
"26",26,0.988,0.883,0.836,0.929,0.955,0.23260609283528,"Neoplasta","brt"
"27",27,0.962,0.817,0.501,1,0.817,0.150058265208038,"Neoplasta","brt"
"28",28,0.973,0.86,0.738,1,0.86,0.256201594719695,"Neoplasta","brt"
"29",29,0.957,0.865,0.796,0.941,0.924,0.248345018744087,"Neoplasta","brt"
"30",30,0.987,0.954,0.777,1,0.954,0.121188317885938,"Neoplasta","brt"
"31",31,0.893,0.673,0.673,0.733,0.939,0.193544322620265,"Neoplasta","fda"
"32",32,0.926,0.703,0.579,0.846,0.857,0.112383809275041,"Neoplasta","fda"
"33",33,0.939,0.783,0.644,1,0.783,0.347426684950722,"Neoplasta","fda"
"34",34,0.907,0.69,0.541,0.833,0.857,0.0983562471499709,"Neoplasta","fda"
"35",35,0.908,0.698,0.583,0.889,0.81,0.240181870498632,"Neoplasta","fda"
"36",36,0.852,0.639,0.621,0.714,0.924,0.283947552059448,"Neoplasta","fda"
"37",37,0.895,0.69,0.334,1,0.69,0.0601084197911178,"Neoplasta","fda"
"38",38,0.961,0.86,0.738,1,0.86,0.360857024614283,"Neoplasta","fda"
"39",39,0.898,0.63,0.63,0.706,0.924,0.13173993527438,"Neoplasta","fda"
"40",40,0.733,0.569,0.183,1,0.569,0.0619429338923177,"Neoplasta","fda"
"41",41,0.908,0.67,0.522,0.867,0.803,0.231896594166756,"Neoplasta","rbf"
"42",42,0.907,0.69,0.65,0.769,0.921,0.263152003288269,"Neoplasta","rbf"
"43",43,0.887,0.75,0.6,1,0.75,0.364620983600616,"Neoplasta","rbf"
"44",44,0.89,0.638,0.685,0.667,0.971,0.245796158909798,"Neoplasta","rbf"
"45",45,0.888,0.651,0.517,0.889,0.762,0.322117686271667,"Neoplasta","rbf"
"46",46,0.896,0.66,0.504,0.857,0.803,0.290922611951828,"Neoplasta","rbf"
"47",47,0.889,0.704,0.349,1,0.704,0.157399535179138,"Neoplasta","rbf"
"48",48,0.938,0.783,0.672,0.941,0.842,0.425783932209015,"Neoplasta","rbf"
"49",49,0.895,0.645,0.66,0.706,0.939,0.285215258598328,"Neoplasta","rbf"
"50",50,0.877,0.695,0.433,0.833,0.862,0.148984313011169,"Neoplasta","rbf"
